"","logFC","logCPM","PValue","FDR"
"GIPR",-0.513908642156006,1.78584737340962,0.00135462149676378,0.0120360654261405
"SFRP5",0.960598136490513,-1.5664341921167,0.00135781428013693,0.0120582533535726
"PCDH20",0.984141898189081,-3.52753481886097,0.00136188444377388,0.0120882062636048
"LAMP2",0.255406840802733,7.23235350887251,0.00136320462256696,0.0120937318997944
"CNGA4",-0.501914471598378,-1.97379465613823,0.00136519995935478,0.0121052385142788
"IL23A",-0.485912648427906,2.38335691525584,0.00137218979898623,0.0121609970170891
"PCDHGA2",0.431846989978903,0.101367053679968,0.00137727365149908,0.0121998154055885
"OASL",-0.516887632716078,4.84312718889658,0.00138320629652912,0.0122461088612525
"ADARB2",-0.718263256669945,-1.59823337003606,0.00138490203435247,0.0122548630758041
"SLC4A8",0.523338584392877,0.903558709575969,0.00138740250078244,0.0122660061279414
"AZGP1",-0.828082405917722,3.39747404526441,0.00138757646477607,0.0122660061279414
"CPT1B",-0.370374477079419,2.16976949594612,0.00138872483897283,0.0122699006542273
"MASP1",0.619340540913939,0.85851319622114,0.00139259043223209,0.0122944939938092
"CDKN2C",0.384478322073614,4.60315925504054,0.00139314124248204,0.0122944939938092
"PRSS57",0.93853239229527,-3.51354036686465,0.001394006027957,0.0122944939938092
"PCDHA11",0.948391394823507,-0.966426582101934,0.00139434526632991,0.0122944939938092
"SLC22A15",0.342498886940101,2.67457823637943,0.00139841902942444,0.0123231003310113
"C1QTNF9B",-0.59752959334139,-2.54272136508848,0.00139969967022478,0.0123231003310113
"RAD51D",0.186122115928641,4.04017427807572,0.00139972221238888,0.0123231003310113
"IDO1",-0.824275929869204,5.64756228918538,0.00140757355403974,0.0123859327712076
"CCDC181",0.52046542614488,0.562856334612401,0.00141042857488223,0.01239971655922
"GNG5",-0.162093520302767,6.9483067307628,0.00141057058291213,0.01239971655922
"DMRT3",0.816686405927616,-1.5284773139106,0.00141532278480838,0.0124351852380402
"ZNHIT2",-0.25727305341224,4.12467595505858,0.00141620740417867,0.0124366541800594
"CHKB-CPT1B",-0.407346750931206,1.14914381076336,0.00142144508989831,0.0124763294346264
"SRXN1",0.406778748334088,1.41563807165112,0.00142947227079543,0.0125404361408091
"LAMA3",0.70356723376379,7.13502556297159,0.00143233266661206,0.0125591738875671
"NCAPD3",0.215424602005593,5.31589748621757,0.00143333073213274,0.012561571406229
"NPIPB2",-0.558398667514738,-0.207694060774463,0.00143871806601149,0.0126024141861088
"NFE4",1.08907606192852,-0.503905312613564,0.00144138372980192,0.0126142939672058
"SRC",-0.294807938582972,7.8437214929032,0.0014415296422864,0.0126142939672058
"CLLU1OS",0.965026313575267,-2.4238373996016,0.0014432161875469,0.0126226804294276
"MAPRE2",0.31477858993192,4.68137025693976,0.00144425602720237,0.0126254050587762
"LPA",-0.865217578387223,-0.576723936261619,0.00144650800356406,0.0126364932778236
"UBN1",0.171122249394663,5.80927922618481,0.00144698235687798,0.0126364932778236
"GPR63",0.419217058569165,0.369776616278039,0.00145126115232705,0.0126674783865002
"ARL6IP4",-0.303018354347798,1.84443495111305,0.00145488108356542,0.0126926842393592
"GNG2",0.40470885158521,3.23677526026818,0.00145587527327105,0.012694968743538
"ARSD",-0.322582453280476,5.9127767789928,0.00145696118689304,0.0126980503643996
"PLA2G2E",1.23687161841853,-3.84448197510282,0.00145897339406681,0.0127091978824865
"HIST2H2AC",-0.363613466209628,0.560966973615781,0.00146191429617915,0.0127261671906352
"KRT3",0.775156101890684,-0.745514723750473,0.00146238967659333,0.0127261671906352
"ISPD",0.331040687614671,1.47056717391937,0.00146722479195169,0.0127618373148432
"ZNF446",-0.220831539273425,3.71396265200694,0.00147030970020387,0.0127822560948015
"DTD2",0.215034727888002,3.711586831258,0.00147296690751637,0.012793240426375
"ALOX15B",-0.659497326373814,2.55760768120478,0.00147304920052174,0.012793240426375
"TCN1",-0.960525372105125,4.81697086497524,0.00147798470756723,0.0128296769682914
"C17orf80",0.154561725027432,4.42505219161655,0.00149029558493733,0.0129264792811256
"RRM2",0.336727336692275,6.64515942893989,0.00149062775211827,0.0129264792811256
"HTR1F",-0.711807269021681,-0.591040459833627,0.00149236627789645,0.0129350847136675
"CLEC4D",-0.678064283974099,-1.88118083380645,0.00149898378832267,0.0129859490107814
"GP5",0.572507103696477,-2.94367547435845,0.0015003965691033,0.0129916955671357
"MTTP",0.60696224288644,-1.52420417032836,0.0015033645871868,0.0130108962151189
"MKNK2",-0.242048834245278,7.75921313641758,0.00150617879369181,0.0130287471999239
"NEURL1B",0.346258606642412,4.92595269235846,0.00151288373243299,0.0130802192028558
"ALG1L",-0.433326153210043,3.88392590699484,0.00151634304932786,0.0131035926022425
"MYO5A",0.322286209628295,4.93743924189494,0.00152014071863717,0.01312986515076
"ADGRF3",-0.315739702466453,0.310329615453155,0.00152469263158877,0.0131626228927248
"ZNF577",-0.372220516193956,3.35118503215448,0.0015293075323188,0.0131958915245129
"NFATC3",0.210097301378065,4.28155941840019,0.00153611260249395,0.0132480159026033
"KIF20B",0.267590919861872,4.26995382687937,0.00154076185488953,0.0132815050992094
"MYCNOS",-0.919945170302101,-0.323446789414041,0.00154362508850273,0.0132995730164985
"ATF7IP2",-0.44591697430698,4.67598371134766,0.00154716330489882,0.0133234356137214
"OCIAD2",-0.248618506525687,6.40136922611874,0.00155395616420924,0.013373781403236
"FHAD1",-0.493299719103123,2.49788593255974,0.0015545526119135,0.013373781403236
"ABCE1",0.204826216400417,6.39426970302347,0.00155847105251495,0.0134008411187236
"SPIRE2",-0.472771288128896,5.16716147292736,0.0015739713005421,0.0135274132349516
"PTPRM",-0.394291659378448,6.23650606127242,0.00157551971845996,0.0135331008686097
"BPIFC",1.06918231868556,-2.25828894507299,0.00157619444209535,0.0135331008686097
"NOTCH2",0.274783756770909,6.59184562330266,0.00158085001915963,0.0135663540010555
"SS18L2",-0.198158920968321,4.62708699672834,0.00160290095339014,0.013744824957496
"BAALC",0.72777623261102,3.09738648081563,0.00160323253902838,0.013744824957496
"DOK6",0.547907086665814,1.19187890800511,0.00160689694265181,0.0137694307962774
"RELN",0.877887563394157,2.09915372471024,0.00160770220385187,0.0137695245571997
"LRFN1",0.439032408948822,1.92622427941714,0.00160883962196946,0.0137724616527607
"KIZ",-0.289293225434173,4.50521821388441,0.0016122048429273,0.0137944575282057
"KIAA0895",0.386833190605617,2.76552981417436,0.00161592844931716,0.0138194966299521
"TMC6",-0.250705958893721,6.93796955278295,0.00161974411363923,0.0138425702067815
"CCL26",0.604856454455018,-1.28668321939092,0.00162032664211296,0.0138425702067815
"GPR39",-0.501248341601093,2.80395966086671,0.00162102206632631,0.0138425702067815
"CTSG",-0.80222383060335,1.32072251845332,0.00162912832122847,0.0138965128343422
"TXNDC11",-0.17514716716583,5.84837944634335,0.00162925199828785,0.0138965128343422
"ZNF816",-0.302011968501391,3.68856767715724,0.00163060692601278,0.0138965128343422
"CCDC54",0.659061580829829,-3.61471282072925,0.00163096122519075,0.0138965128343422
"TSKS",0.654841272799542,-0.13174438155983,0.00163134719457089,0.0138965128343422
"UBXN6",-0.164099525006256,7.10523395891888,0.00163709711064953,0.0139386436213702
"PSD4",-0.271002254071219,6.06362170686995,0.00163846270317613,0.0139434221696408
"TMEM104",0.185059204823094,4.89333075224064,0.00164340057920505,0.0139778372212769
"SPSB3",-0.203925620239942,1.2439609016689,0.00164411941702819,0.0139778372212769
"OLFML3",0.535844978014364,4.84738009282695,0.00164780809021851,0.0140023300215381
"GPR156",0.580924447530946,0.407059933808277,0.00165041163297468,0.0140175823898168
"DTX1",-0.575021837607225,2.22824930121901,0.00165188703910541,0.014023242812386
"PDZD8",0.202107936591223,4.8134293837105,0.00165449467603649,0.0140385047523703
"AMOT",0.589048016676234,4.197807493531,0.00166337067933379,0.0141028963544911
"GLCE",0.255175726440871,4.55550479781024,0.00166371058811274,0.0141028963544911
"KRTAP5-10",-0.784207673560986,0.445384479354074,0.00168777765417116,0.0142999147776427
"EFCAB1",0.651652655912561,1.27220390651539,0.00168956697052021,0.014308081794806
"CTCFL",-1.37862226008439,-0.265970680937027,0.00169211677983784,0.014322677919184
"CLDN34",-0.547801788481465,-2.81705445472884,0.00169488448989339,0.0143391032856525
"AACS",0.210881635557972,5.24579035935027,0.00169769469344057,0.014355871956484
"PLPPR4",0.467670411797949,1.13805699446369,0.00170017381941727,0.0143659670972362
"AGAP6",-0.28539511425173,3.01791685242003,0.00170054597539825,0.0143659670972362
"NCAM2",-0.833593314062115,0.878909039719943,0.00171208371566105,0.0144501639780835
"GPRASP2",0.270778121134666,2.96915329594093,0.00171217979872994,0.0144501639780835
"FBP1",-0.527313200571911,6.66658254198722,0.00171433714352108,0.0144613305999698
"TMEM53",-0.224565470101804,4.04201108128345,0.0017164359044065,0.0144719924138554
"NDRG3",0.159085277344853,5.67337005536309,0.00172386519242423,0.0145275659264336
"RASGEF1C",0.774203115004779,-1.69320443770718,0.00172923249024847,0.0145657168214078
"CD52",-0.541870375115528,4.1003474570484,0.00173117244787337,0.0145749754171369
"GPS2",-0.277354712492498,2.32589190324733,0.00173688756710481,0.0146159931921174
"FBXL16",0.562793909569834,1.78265922427433,0.00173935170362303,0.0146296272597309
"PKP2",0.393369062956914,4.80159659303234,0.00174093428500205,0.0146358369692098
"SIPA1",-0.22534342696302,5.97178656833858,0.00174445897618299,0.0146583598410723
"TOP2A",0.308091971556909,7.54349705294426,0.0017468058735126,0.0146701837488269
"GPR85",0.417347700683751,1.79430387271423,0.0017475586640512,0.0146701837488269
"SAT2",-0.237856441450285,5.44704812443123,0.00174908546794995,0.0146758937981183
"ATAT1",-0.270973577610767,4.51516262007123,0.00175244669392463,0.0146969827959282
"PARP2",0.1801152559388,4.64203597780473,0.00175541532974404,0.0147147605131107
"UACA",0.238102802642165,5.38507118248416,0.00176312361969595,0.0147722319707246
"S1PR4",-0.460765495537838,1.69287154792088,0.00176483223272829,0.0147794042291522
"TFAP2C",0.350301895930034,4.95977225302736,0.00176716960226836,0.0147918324748054
"ZAN",0.735686000938498,-3.06391762487434,0.00176949747056922,0.014804169233744
"STXBP2",-0.217217816731416,6.54893394660162,0.00177141407209438,0.0148130549637029
"POMK",0.373999348287782,0.634220056811063,0.00177322351251021,0.0148210364461738
"CXCL6",0.7524954111784,3.1314113123993,0.00177693548014014,0.0148449043605924
"CDHR2",0.501648069624354,-0.737169532621776,0.0017790480536861,0.0148553940321043
"ZNF469",0.505278635447622,3.63835269380755,0.00178820137004704,0.0149246368559294
"PCDHGA9",0.470319113735678,-0.142612077102891,0.00178957930138598,0.0149289495618508
"ICAM2",-0.360614769879833,2.88966681040069,0.00179297513361146,0.0149500836657791
"ULBP3",0.386512586726322,0.376142738349832,0.00179475139796273,0.0149576997517711
"CTF1",-0.348395689281817,3.51134422099389,0.00179774752148695,0.0149710333334868
"MRAP2",0.57022885023308,1.31654522167621,0.0017980785347747,0.0149710333334868
"DCAF4",0.189401270440204,4.02425378600347,0.00180035554627055,0.0149827956767163
"SERF2",-0.220833423833166,9.12480420558428,0.00180394501327737,0.0150054639180246
"CENPF",0.293657116147391,6.49578661699199,0.00182142927758636,0.0151369273611589
"GABRA5",1.1047513110667,-2.87092348160902,0.00182149584513282,0.0151369273611589
"LSMEM2",-0.536333324919906,-3.18699171279623,0.00182309902294833,0.0151429906865401
"QKI",0.207963365946501,6.1128179954425,0.00182403215637532,0.0151434853595624
"PRDM9",1.02373368290387,-2.15157841485208,0.00182731417397095,0.0151634711372841
"ESCO2",0.311472114248438,2.89696013774271,0.00182853767626993,0.0151647212533524
"TRPC4AP",0.163645794165116,7.07425792086712,0.00182934231101799,0.0151647212533524
"FUCA1",-0.300785163636201,6.40828294834566,0.00183008923345908,0.0151647212533524
"RIMKLA",0.587875639389982,2.15245539142994,0.00183247025884877,0.0151771963388168
"INTS2",0.210112573177648,4.1641632003911,0.00183751999303279,0.0152117521868306
"TMEM109",0.191214898540276,7.024951058323,0.00184347968268442,0.0152538044388232
"RNPEPL1",-0.210927282703102,6.84365045913482,0.00184505274431975,0.0152595368906407
"ZNF322",0.296920883817375,2.45804335145657,0.00184944674427513,0.0152885833629039
"IFNK",-1.61177649282495,-0.477768458321094,0.0018530783210986,0.0153064185401424
"UGGT1",0.175457419120134,6.47919376415523,0.00185337020569709,0.0153064185401424
"SP8",1.26222573088368,-1.79608656358901,0.00185794875691813,0.0153353965608155
"KLHL3",-0.374747898253626,2.89985966470785,0.00185864829387213,0.0153353965608155
"HLA-E",-0.255687156078352,9.64566943343872,0.00186388109854894,0.0153712553964538
"GABRR1",0.831769731179467,0.253722461622708,0.00186561019738267,0.015378199130589
"EPYC",0.987409818082227,0.801558750205304,0.00187203295069772,0.0154192555339834
"MEF2B",-0.412993710824726,-0.312241912354499,0.00187236993937324,0.0154192555339834
"ESX1",-1.19689397594959,-1.85399944626556,0.00188293266550195,0.0154988783269118
"APLP1",0.603672658383551,2.69809024187211,0.0018889594543609,0.0155411068539849
"PCDHA12",0.950052918329411,-1.55168080926743,0.00189550478064899,0.0155875594746443
"RAB22A",0.146870659956941,6.02087614555191,0.00190122908810895,0.0156272196502459
"GLT1D1",0.576948122445646,-0.721334019532224,0.00190560688293424,0.0156486772672779
"CXXC1",-0.243287878079711,6.33469632432666,0.00190564509438844,0.0156486772672779
"HDHD3",-0.241463529832078,5.1336956088113,0.00190840594255373,0.0156621372381882
"UBR7",0.181243752271553,5.30697470586447,0.0019090912018628,0.0156621372381882
"SPATA2L",-0.236548272370668,4.03597630593699,0.00191025776942226,0.015664294433744
"PIGW",0.188223044150894,3.82846699978669,0.00191258257308806,0.0156759427444357
"7-Sep",0.142554858091293,7.18795052469681,0.00191640749722339,0.0156998695483778
"C19orf67",-0.51852663164611,-2.50128754648507,0.00191930251494111,0.0157161592331148
"CST6",0.667335276937849,5.08082649847911,0.0019222127534101,0.0157325581115978
"CSMD3",0.870562276914138,-0.846673054512839,0.00192470576322433,0.0157455282706436
"CCL1",-0.880377969637107,-3.6523728507423,0.00193689061214925,0.0158377352649091
"MAD2L1",0.28502794766829,4.96596091356608,0.00194380990360852,0.0158864380618012
"CT45A10",1.38223616846846,-0.79053377885458,0.00194467964044662,0.0158864380618012
"RASGRP2",-0.478331731925006,2.50711741049392,0.00194604465469937,0.0158901008427761
"NDUFA11",-0.234892101561999,6.08797581496202,0.00195388716550837,0.015946626183657
"MT-CO3",-0.311713340745745,13.0225418775884,0.00195517324056162,0.015949613235358
"ZNF222",-0.291994502945727,2.07314065304019,0.00195643767874419,0.0159524210541066
"EDNRA",0.401334124461629,3.53022220933505,0.00195814917910221,0.0159588697789078
"KCNS2",0.573790376716834,-2.21626036120247,0.00196805848569209,0.0160261995992771
"ZNF83",-0.301281477493394,5.60658985204286,0.00196913527152383,0.0160261995992771
"SLC9A3R1",0.318564372738265,6.65101384568919,0.00196918402921605,0.0160261995992771
"AKAP7",-0.361453263843567,2.78781853515353,0.00197800530054207,0.0160904372993415
"GPC5",0.853890584841866,-3.13571984158518,0.00199062498671818,0.0161799204067411
"SCARF2",0.44470122849909,3.71600103655101,0.00199192260963136,0.0161799204067411
"GPSM2",0.273717040379678,4.81171737555925,0.00199192589478619,0.0161799204067411
"HIST1H4C",-0.458746705273834,-2.52827617808008,0.0019927389713523,0.0161799204067411
"EMX2",-0.807272064268531,3.27060682007682,0.00199952941690307,0.0162274543267859
"ZG16",-0.953602038596327,-2.46584751502106,0.00200442033994207,0.0162595351393991
"L3HYPDH",0.255659374214689,2.89938856643866,0.00200576810638152,0.0162628578690943
"PAQR4",0.311445260264973,4.21106343044219,0.002009884153343,0.0162762074940272
"CYB561D2",-0.391594660328089,0.708206335807511,0.00201002531796697,0.0162762074940272
"FOLR1",0.937245642524251,2.5606815541268,0.00201023133802782,0.0162762074940272
"ATP8B3",0.411905210568305,1.32989118799875,0.00201660711581276,0.0163202074475323
"FAM177B",-0.498879894927006,-0.814125233989192,0.00201963669080697,0.0163370984764997
"BATF",-0.374429032256561,4.66714830357775,0.00202103678266976,0.0163407988001774
"LDLRAD3",0.384119663104958,3.54068932305511,0.00202368734840609,0.0163546014846711
"ANKRD7",0.67211513062145,-2.37395031224927,0.00202586429849785,0.0163645655239796
"DDC",1.10111929715887,0.0729780029349916,0.00202984096581988,0.0163828762156586
"ACPT",0.447787761730705,-2.37625598377689,0.00203002123514477,0.0163828762156586
"IZUMO4",-0.362747677933865,1.82262853954904,0.00203434149731326,0.0164101023061542
"P2RY8",-0.460057894998845,2.4874663964169,0.00203861349254932,0.0164369139038802
"SAYSD1",-0.177770661362739,4.39339325427227,0.0020408317310069,0.0164471492594163
"CTNNA3",0.706936085934209,-0.415981128928857,0.00204190961996794,0.0164481892482083
"ANKRD34B",0.844706809434682,-0.290869190103945,0.00204634031272685,0.0164700912953849
"EIF5A2",0.433636987698641,2.88127727670905,0.00204652879436164,0.0164700912953849
"FOXE3",0.675392023863987,-2.21151313837323,0.00204775738919279,0.0164723314810474
"SYT10",0.930118419135622,-0.875516842464386,0.00205195617404709,0.0164984509634074
"SIGLEC15",-0.616420609457547,3.28794062540668,0.00205404800331863,0.0165076134156368
"C16orf54",-0.602214886429236,2.13554326476494,0.00205675726853939,0.016521727178003
"WSB1",-0.240568117374871,6.91186494188857,0.00206725794551479,0.0165983865148212
"HSPA5",0.18637865133304,9.5189286186769,0.00206969248533083,0.0166102403857453
"EMC1",0.164500054199106,6.38461376580609,0.00207387265635949,0.0166360863017083
"ASXL1",0.174419644600671,6.30419053001621,0.00207629144784185,0.0166427814729255
"CLDN24",0.867836590716734,-3.75067478828036,0.00207662742001372,0.0166427814729255
"INPP5D",-0.391874835017326,5.31662878203516,0.00207981425436326,0.0166572833939584
"CBLN1",0.786389063112445,-1.4277754554667,0.00208035872788693,0.0166572833939584
"HUNK",0.575309326686307,2.35488898748893,0.00208864225576883,0.0167158880442071
"SRI",-0.207376616825703,6.88291281450269,0.0020906802504438,0.0167244772226319
"PIGS",0.20141677487139,6.33249607825275,0.00209435589017607,0.0167461528395767
"TSHZ1",0.245660352910432,4.36103293357158,0.00209547391550282,0.0167473676003879
"RAPSN",0.589929527552117,0.238502641538391,0.00209699854058344,0.016751829355306
"TRPC3",0.516179240873448,-0.476086918885404,0.00210198543520805,0.0167839325284806
"ITGAM",0.506101794747226,3.53374995997913,0.00210334144553248,0.016787027605113
"TNK2",-0.260374477254105,6.83018160716394,0.00210567222545836,0.0167978960093514
"TMEM254",0.263353493739376,5.45825584257488,0.00211247275353281,0.0168443952081376
"KCNK5",-0.426703008987216,4.15116905955471,0.00212707297610916,0.016948044960998
"FLG2",1.22106255906632,-0.631551356187225,0.00212742693020661,0.016948044960998
"ZNF600",-0.283935069996634,4.63874439222886,0.00213006123115053,0.0169612363077604
"DCAF8L1",1.34629448492603,-2.96532043632899,0.00213993424634237,0.017032029458377
"ALG13",-0.18287670590914,4.6663021248266,0.00215113080631367,0.01711328707088
"NEIL1",-0.35923326353052,4.36997372652528,0.00215897455459892,0.01716742505791
"ARL2BP",0.251234981079655,2.18728841590851,0.00215991658790318,0.01716742505791
"IKBKB",-0.212800066926432,5.90256983261491,0.00216301633799036,0.0171841834184523
"PHYKPL",-0.200277788148023,4.72346137109473,0.00216907652759063,0.0172244350003589
"CRP",-1.19419358404259,-1.17362995309689,0.00217156974189382,0.0172363376720373
"PLOD1",0.243742055938308,7.6855899297924,0.00217302351272798,0.0172399828801554
"CXCL2",-0.643716425391238,3.14122017088046,0.00217689341564778,0.0172627847027695
"ZFP64",0.178004740883057,4.51391307763159,0.00217928095422996,0.0172688621108628
"CLASRP",-0.194447230005445,5.80018341150918,0.00217965216605525,0.0172688621108628
"TMEM26",0.407521209603124,0.356496540142384,0.00218139128731606,0.0172747455302074
"TLE2",-0.463842153627092,5.90780267542384,0.00218501945752639,0.017295576390968
"EXD3",-0.246762136992876,3.84295814906196,0.00219190341298838,0.0173421477243969
"PHACTR1",-0.412958451873531,2.28030553191247,0.00219422548377013,0.0173462827991093
"NAPSA",-0.412214309955422,0.329077068604613,0.00219540828118871,0.0173462827991093
"CHD5",0.602146041729289,-1.08055904714151,0.00219542800468681,0.0173462827991093
"TMEM181",-0.199295059724574,5.93241039419454,0.00219796757427985,0.0173584364009755
"GPR78",-0.700661543503873,3.47805047392893,0.00220230129808903,0.0173847418043594
"HNF4G",0.664339986021523,1.50846327937765,0.00220659688027134,0.0174107223120181
"EIF4A1",-0.256538515442702,3.14954545008751,0.0022115879928029,0.0174421646293168
"HDAC4",0.240212493173152,3.64341561860305,0.00221278334964307,0.0174436559190826
"UCP2",-0.380058313074924,7.52434919680756,0.00221687556955777,0.0174679718174018
"CCT6A",0.2059686936398,7.99397914928584,0.00221852219950574,0.0174730042382699
"PRORY",-1.53467283623795,-2.95461823999461,0.00222018674452834,0.0174781731227969
"SLC9B1",0.317548491123235,-1.14455131129045,0.00222316934204692,0.0174937088263202
"FBN3",-1.1174650807008,-0.990628294792848,0.00222476961995874,0.0174983581497208
"DAGLA",0.377843499314694,2.33180273575672,0.00222772030898117,0.0175136197533735
"BFSP2",-0.712095372066565,-2.370697446973,0.00223215512151342,0.0175405299326542
"RSRP1",-0.265614643653765,5.97427932386174,0.00223835209656873,0.0175812567258808
"KIF14",0.31899153552972,3.87537336465914,0.00224730565631931,0.0176435885653511
"GBP4",-0.454619866927476,6.16132045591722,0.00225155313294865,0.0176641061542768
"IPO9",0.169197991043302,6.51225596381488,0.0022524115269618,0.0176641061542768
"SHC3",-0.494627842419183,2.93656637895629,0.00225297598541136,0.0176641061542768
"SULT1C4",0.523970189654876,-0.254015043374984,0.00225518737035086,0.017673450752727
"KDELC2",0.272821696072887,5.47727512783866,0.00227965789617775,0.0178571484998831
"ANKFN1",-0.790784178608714,0.914326547322641,0.00228119220671776,0.0178610961623543
"CARMIL3",0.449830174591616,0.903379834343185,0.00229094516785372,0.0179275697015345
"TM9SF4",0.17429906757407,7.14054202776122,0.00229175047352757,0.0179275697015345
"XXYLT1",0.197850591657402,4.81378175233214,0.00230471792890876,0.0180150601041674
"NUCB2",0.204490896428479,5.45906406929861,0.00230501317052456,0.0180150601041674
"RGL1",0.322975152713877,4.14587085458304,0.00230684165918278,0.0180212258503531
"SSTR2",0.481696925099254,1.5078473893947,0.0023099809701986,0.0180376216749517
"SULT1C2",-0.664863793320923,1.57662407142593,0.00231121731085738,0.0180391499701543
"PLEKHG4B",0.737298027985378,3.45591275628389,0.00232034306887346,0.0180963260411422
"GPR137C",0.426543945905994,1.24653649131653,0.00232063067721137,0.0180963260411422
"CCDC12",-0.216014703101231,5.96115736875591,0.00232463235625011,0.018119380348739
"WASHC1",-0.283673189652078,3.27621724513851,0.00232645930985133,0.018125470623044
"KLHDC4",-0.201715576690107,5.31989595027004,0.00233090941280295,0.0181519832304309
"DDX47",-0.265258306221604,1.5666702944055,0.0023348842381927,0.0181747724602921
"SIK3",0.175333122224104,4.91432553738282,0.00234121528335008,0.0182158738495843
"SCAPER",0.21827681969831,3.58806962165419,0.00234286749886275,0.0182205509613215
"SLC18A3",1.55375871027975,0.433648337548867,0.00234452585218946,0.0182245791239906
"ADGRE1",0.668947260794367,1.39742528967148,0.00234548808916198,0.0182245791239906
"PAPD5",0.158235711367899,3.99778697158387,0.00234765617772015,0.0182332526168364
"CYS1",0.507991892123995,1.30183810307579,0.00235090353134507,0.0182502967827437
"AQP2",-0.996424287164173,-3.84510098220075,0.00235331216980619,0.0182608175754657
"GNPTAB",-0.231932916844824,5.9781098438961,0.00236894865326283,0.0183739261316829
"PGLS",-0.228134100705153,6.2982317727264,0.00237501030330217,0.018412702865717
"TMEM156",-0.48334314847074,0.376103513658669,0.00238375745022108,0.0184722554311946
"CKAP2",0.238217610840406,5.48823178187116,0.00239672568213929,0.018564450268045
"PARP8",-0.256828640017173,4.59921077126963,0.0024093290486252,0.0186537378552559
"ARCN1",0.138644852568802,7.36155495970094,0.00241591227933299,0.0186963568581417
"OAS1",-0.360008380938426,7.14185793886902,0.00242299637576336,0.0187428122150191
"ABHD14B",-0.248456790700806,6.30140522398626,0.0024272748042407,0.0187675328864909
"C14orf159",-0.276492586803332,5.36264897603995,0.00243295542730236,0.0188030683603596
"TAF4B",0.353023967146651,2.6934359769733,0.00243591224631268,0.0188175306550046
"FANCC",0.238051957531277,3.84405125477327,0.00243972689031559,0.0188339113147132
"TMEM86B",-0.303931380581363,2.15105300357618,0.00244020564250625,0.0188339113147132
"ST7",0.140240444740142,4.69349438183269,0.00244234052173394,0.0188353769388761
"EFR3A",0.192024942571744,6.07463218057009,0.00244256863908817,0.0188353769388761
"THEG",-0.98078786458867,-1.3367453797674,0.00244385019382894,0.0188368799955645
"DEPDC1",0.316211052608769,4.14330788863321,0.00245667292045672,0.0189273000338299
"SPINK2",-0.693535810650901,-1.36162095772732,0.00245973006951671,0.0189424348090058
"CCDC191",-0.275851098797607,3.48117950822859,0.00246449897762726,0.0189707325831122
"MAP4K1",-0.452476084697071,3.07248329157546,0.00246762734356717,0.0189863826013035
"AGAP1",0.198760250773391,4.58956606999122,0.00247866079894861,0.0190560988907023
"CNTNAP3B",0.614468269549142,0.118328254552343,0.00247888681849055,0.0190560988907023
"SRP14",-0.145464693512266,7.78157212558516,0.00248974968191229,0.0191311217801195
"CKAP5",0.194912422594196,6.97355482780706,0.00249662155148495,0.0191689801771796
"ARPC4",-0.204376470036682,7.68385280472236,0.00249688821690635,0.0191689801771796
"MINOS1",-0.164742560573307,5.23681900319707,0.00250162981946958,0.0191968804428974
"BLZF1",0.190629837933353,4.71035062452654,0.00250591866508133,0.0192212832120287
"LRRC7",-0.352574235974109,-0.504239003068446,0.00251312823119952,0.0192680574470781
"CAPN15",-0.191632702198959,5.92161443830235,0.0025152329257255,0.0192756687742934
"GNB4",0.383957634138952,4.483310448956,0.00252065826265498,0.0193087101118533
"CSNK2B",-0.184318382608302,6.31995024004486,0.00252832692620202,0.0193588989689541
"FAM98C",-0.213598056551776,4.54146677103889,0.00253266541206209,0.0193835562552302
"TRAPPC1",-0.192552651023427,6.69024511572333,0.00253615716370327,0.0194017142245349
"TMEM151A",0.693607921713445,-0.668830001007154,0.00254764047700065,0.0194809650060901
"LSM3",-0.204085943565114,5.99553794251886,0.00255249295023484,0.0195094644146036
"TRMT2A",-0.206253515036597,5.68114189664149,0.00255584468908526,0.0195264731975729
"DPYSL2",0.329974177383686,5.4796476647288,0.00256535752629328,0.0195905166159886
"LTBP2",0.390076151515215,6.5767543901253,0.00256824739120507,0.0195994007856701
"CARD11",-0.410051834126512,6.33648904239464,0.00256878215085332,0.0195994007856701
"1-Dec",0.823065006627801,-1.17166329261331,0.00257797523003381,0.0196608889628844
"SGCZ",0.98490340991911,-2.87404960002607,0.0025927728075382,0.0197322341191443
"CMTM7",-0.30602992125775,5.78121266439368,0.002593541541914,0.0197322341191443
"DHX16",-0.137548204016456,5.90833956007406,0.0025938439825737,0.0197322341191443
"HS3ST5",-0.838059980239373,0.931544740932796,0.00259396529892945,0.0197322341191443
"RPS9",-0.209425907384899,9.6988537021182,0.00259406833530423,0.0197322341191443
"UGT1A8",1.02024792671283,2.56780358740779,0.00259415988217652,0.0197322341191443
"NR4A1",-0.476977375556375,6.44971232244589,0.00259946200710361,0.0197638920583952
"NCALD",0.371795611645144,3.24003486549631,0.00260203804327681,0.0197748046822462
"CRACR2B",-0.472170958748022,5.30836217874155,0.00260600872268516,0.0197963020191706
"SCT",0.621703474479078,-0.721812118583692,0.0026102809464364,0.0198200701736641
"CA10",-1.3488031637741,-0.776789108278401,0.0026127299277785,0.019829979552557
"CLTC",0.167265395694279,8.82959718911944,0.00262567074639252,0.0199194758812754
"KIAA1549L",0.500567190164361,3.7494770848763,0.00263557751689641,0.0199858863759402
