id	TCGA-2F-A9KO	TCGA-2F-A9KP	TCGA-2F-A9KQ	TCGA-2F-A9KR	TCGA-2F-A9KT	TCGA-2F-A9KW	TCGA-4Z-AA7M	TCGA-4Z-AA7N	TCGA-4Z-AA7O	TCGA-4Z-AA7Q	TCGA-4Z-AA7R	TCGA-4Z-AA7S	TCGA-4Z-AA7W	TCGA-4Z-AA7Y	TCGA-4Z-AA80	TCGA-4Z-AA81	TCGA-4Z-AA82	TCGA-4Z-AA83	TCGA-4Z-AA84	TCGA-4Z-AA86	TCGA-4Z-AA87	TCGA-4Z-AA89	TCGA-5N-A9KI	TCGA-5N-A9KM	TCGA-BL-A0C8	TCGA-BL-A13I	TCGA-BL-A13J	TCGA-BL-A3JM	TCGA-BL-A5ZZ	TCGA-BT-A0S7	TCGA-BT-A0YX	TCGA-BT-A20J	TCGA-BT-A20N	TCGA-BT-A20O	TCGA-BT-A20P	TCGA-BT-A20Q	TCGA-BT-A20R	TCGA-BT-A20T	TCGA-BT-A20U	TCGA-BT-A20V	TCGA-BT-A20W	TCGA-BT-A20X	TCGA-BT-A2LA	TCGA-BT-A2LB	TCGA-BT-A2LD	TCGA-BT-A3PH	TCGA-BT-A3PJ	TCGA-BT-A3PK	TCGA-BT-A42C	TCGA-BT-A42E	TCGA-BT-A42F	TCGA-C4-A0EZ	TCGA-C4-A0F0	TCGA-C4-A0F1	TCGA-C4-A0F6	TCGA-C4-A0F7	TCGA-CF-A1HR	TCGA-CF-A1HS	TCGA-CF-A27C	TCGA-CF-A3MF	TCGA-CF-A3MG	TCGA-CF-A3MH	TCGA-CF-A3MI	TCGA-CF-A47S	TCGA-CF-A47T	TCGA-CF-A47V	TCGA-CF-A47W	TCGA-CF-A47X	TCGA-CF-A47Y	TCGA-CF-A5U8	TCGA-CF-A5UA	TCGA-CF-A7I0	TCGA-CF-A8HX	TCGA-CF-A8HY	TCGA-CF-A9FF	TCGA-CF-A9FH	TCGA-CF-A9FL	TCGA-CF-A9FM	TCGA-CU-A0YN	TCGA-CU-A0YO	TCGA-CU-A0YR	TCGA-CU-A3KJ	TCGA-CU-A3QU	TCGA-CU-A3YL	TCGA-CU-A5W6	TCGA-CU-A72E	TCGA-DK-A1A3	TCGA-DK-A1A5	TCGA-DK-A1A6	TCGA-DK-A1A7	TCGA-DK-A1AA	TCGA-DK-A1AB	TCGA-DK-A1AC	TCGA-DK-A1AD	TCGA-DK-A1AE	TCGA-DK-A1AF	TCGA-DK-A1AG	TCGA-DK-A2HX	TCGA-DK-A2I1	TCGA-DK-A2I2	TCGA-DK-A2I4	TCGA-DK-A2I6	TCGA-DK-A3IK	TCGA-DK-A3IL	TCGA-DK-A3IM	TCGA-DK-A3IN	TCGA-DK-A3IQ	TCGA-DK-A3IS	TCGA-DK-A3IT	TCGA-DK-A3IU	TCGA-DK-A3IV	TCGA-DK-A3WW	TCGA-DK-A3WX	TCGA-DK-A3WY	TCGA-DK-A3X1	TCGA-DK-A3X2	TCGA-DK-A6AV	TCGA-DK-A6AW	TCGA-DK-A6B0	TCGA-DK-A6B1	TCGA-DK-A6B2	TCGA-DK-A6B5	TCGA-DK-A6B6	TCGA-DK-AA6L	TCGA-DK-AA6M	TCGA-DK-AA6P	TCGA-DK-AA6Q	TCGA-DK-AA6R	TCGA-DK-AA6S	TCGA-DK-AA6T	TCGA-DK-AA6U	TCGA-DK-AA6W	TCGA-DK-AA6X	TCGA-DK-AA71	TCGA-DK-AA74	TCGA-DK-AA75	TCGA-DK-AA76	TCGA-DK-AA77	TCGA-E5-A2PC	TCGA-E5-A4TZ	TCGA-E5-A4U1	TCGA-E7-A3X6	TCGA-E7-A3Y1	TCGA-E7-A4IJ	TCGA-E7-A4XJ	TCGA-E7-A519	TCGA-E7-A541	TCGA-E7-A5KE	TCGA-E7-A5KF	TCGA-E7-A677	TCGA-E7-A678	TCGA-E7-A6MD	TCGA-E7-A6ME	TCGA-E7-A6MF	TCGA-E7-A7DU	TCGA-E7-A7DV	TCGA-E7-A7PW	TCGA-E7-A7XN	TCGA-E7-A85H	TCGA-E7-A8O7	TCGA-E7-A8O8	TCGA-E7-A97P	TCGA-E7-A97Q	TCGA-FD-A3B3	TCGA-FD-A3B4	TCGA-FD-A3B5	TCGA-FD-A3B6	TCGA-FD-A3B7	TCGA-FD-A3B8	TCGA-FD-A3N5	TCGA-FD-A3N6	TCGA-FD-A3NA	TCGA-FD-A3SJ	TCGA-FD-A3SL	TCGA-FD-A3SM	TCGA-FD-A3SN	TCGA-FD-A3SO	TCGA-FD-A3SP	TCGA-FD-A3SQ	TCGA-FD-A3SR	TCGA-FD-A3SS	TCGA-FD-A43N	TCGA-FD-A43P	TCGA-FD-A43S	TCGA-FD-A43U	TCGA-FD-A43X	TCGA-FD-A43Y	TCGA-FD-A5BR	TCGA-FD-A5BS	TCGA-FD-A5BT	TCGA-FD-A5BU	TCGA-FD-A5BV	TCGA-FD-A5BX	TCGA-FD-A5BY	TCGA-FD-A5BZ	TCGA-FD-A5C0	TCGA-FD-A5C1	TCGA-FD-A62N	TCGA-FD-A62O	TCGA-FD-A62P	TCGA-FD-A62S	TCGA-FD-A6TA	TCGA-FD-A6TB	TCGA-FD-A6TC	TCGA-FD-A6TD	TCGA-FD-A6TE	TCGA-FD-A6TF	TCGA-FD-A6TG	TCGA-FD-A6TH	TCGA-FD-A6TI	TCGA-FD-A6TK	TCGA-FJ-A3Z7	TCGA-FJ-A3Z9	TCGA-FJ-A3ZE	TCGA-FJ-A3ZF	TCGA-FJ-A871	TCGA-FT-A3EE	TCGA-FT-A61P	TCGA-G2-A2EC	TCGA-G2-A2EF	TCGA-G2-A2EJ	TCGA-G2-A2EK	TCGA-G2-A2EL	TCGA-G2-A2EO	TCGA-G2-A2ES	TCGA-G2-A3IB	TCGA-G2-A3IE	TCGA-G2-A3VY	TCGA-G2-AA3B	TCGA-G2-AA3C	TCGA-G2-AA3D	TCGA-G2-AA3F	TCGA-GC-A3BM	TCGA-GC-A3I6	TCGA-GC-A3OO	TCGA-GC-A3RB	TCGA-GC-A3RC	TCGA-GC-A3RD	TCGA-GC-A3WC	TCGA-GC-A3YS	TCGA-GC-A4ZW	TCGA-GC-A6I1	TCGA-GC-A6I3	TCGA-GD-A2C5	TCGA-GD-A3OP	TCGA-GD-A3OQ	TCGA-GD-A3OS	TCGA-GD-A6C6	TCGA-GD-A76B	TCGA-GU-A42P	TCGA-GU-A42Q	TCGA-GU-A42R	TCGA-GU-A762	TCGA-GU-A763	TCGA-GU-A764	TCGA-GU-A766	TCGA-GU-A767	TCGA-GU-AATO	TCGA-GU-AATP	TCGA-GU-AATQ	TCGA-GV-A3JV	TCGA-GV-A3JW	TCGA-GV-A3JX	TCGA-GV-A3JZ	TCGA-GV-A3QF	TCGA-GV-A3QG	TCGA-GV-A3QH	TCGA-GV-A3QI	TCGA-GV-A3QK	TCGA-GV-A40E	TCGA-GV-A40G	TCGA-GV-A6ZA	TCGA-H4-A2HO	TCGA-H4-A2HQ	TCGA-HQ-A2OE	TCGA-HQ-A2OF	TCGA-HQ-A5ND	TCGA-HQ-A5NE	TCGA-K4-A3WS	TCGA-K4-A3WU	TCGA-K4-A3WV	TCGA-K4-A4AB	TCGA-K4-A4AC	TCGA-K4-A54R	TCGA-K4-A5RH	TCGA-K4-A5RI	TCGA-K4-A5RJ	TCGA-K4-A6FZ	TCGA-K4-A6MB	TCGA-K4-A83P	TCGA-K4-AAQO	TCGA-KQ-A41N	TCGA-KQ-A41O	TCGA-KQ-A41P	TCGA-KQ-A41Q	TCGA-KQ-A41R	TCGA-KQ-A41S	TCGA-LC-A66R	TCGA-LT-A5Z6	TCGA-LT-A8JT	TCGA-MV-A51V	TCGA-PQ-A6FI	TCGA-PQ-A6FN	TCGA-R3-A69X	TCGA-S5-A6DX	TCGA-S5-AA26	TCGA-SY-A9G0	TCGA-SY-A9G5	TCGA-UY-A78K	TCGA-UY-A78L	TCGA-UY-A78M	TCGA-UY-A78N	TCGA-UY-A78O	TCGA-UY-A78P	TCGA-UY-A8OB	TCGA-UY-A8OC	TCGA-UY-A8OD	TCGA-UY-A9PA	TCGA-UY-A9PB	TCGA-UY-A9PD	TCGA-UY-A9PE	TCGA-UY-A9PF	TCGA-UY-A9PH	TCGA-XF-A8HB	TCGA-XF-A8HC	TCGA-XF-A8HD	TCGA-XF-A8HE	TCGA-XF-A8HF	TCGA-XF-A8HG	TCGA-XF-A8HH	TCGA-XF-A8HI	TCGA-XF-A9SH	TCGA-XF-A9SI	TCGA-XF-A9SJ	TCGA-XF-A9SK	TCGA-XF-A9SL	TCGA-XF-A9SM	TCGA-XF-A9SP	TCGA-XF-A9ST	TCGA-XF-A9SU	TCGA-XF-A9SV	TCGA-XF-A9SW	TCGA-XF-A9SX	TCGA-XF-A9SY	TCGA-XF-A9SZ	TCGA-XF-A9T0	TCGA-XF-A9T2	TCGA-XF-A9T3	TCGA-XF-A9T4	TCGA-XF-A9T5	TCGA-XF-A9T6	TCGA-XF-A9T8	TCGA-XF-AAME	TCGA-XF-AAMG	TCGA-XF-AAMH	TCGA-XF-AAMJ	TCGA-XF-AAML	TCGA-XF-AAMQ	TCGA-XF-AAMR	TCGA-XF-AAMT	TCGA-XF-AAMW	TCGA-XF-AAMX	TCGA-XF-AAMY	TCGA-XF-AAMZ	TCGA-XF-AAN0	TCGA-XF-AAN1	TCGA-XF-AAN2	TCGA-XF-AAN3	TCGA-XF-AAN4	TCGA-XF-AAN5	TCGA-XF-AAN7	TCGA-XF-AAN8	TCGA-YC-A89H	TCGA-YC-A8S6	TCGA-YC-A9TC	TCGA-YF-AA3L	TCGA-YF-AA3M	TCGA-ZF-A9R0	TCGA-ZF-A9R1	TCGA-ZF-A9R2	TCGA-ZF-A9R3	TCGA-ZF-A9R4	TCGA-ZF-A9R5	TCGA-ZF-A9R7	TCGA-ZF-A9R9	TCGA-ZF-A9RC	TCGA-ZF-A9RD	TCGA-ZF-A9RE	TCGA-ZF-A9RF	TCGA-ZF-A9RL	TCGA-ZF-A9RM	TCGA-ZF-A9RN	TCGA-ZF-AA4N	TCGA-ZF-AA4R	TCGA-ZF-AA4T	TCGA-ZF-AA4U	TCGA-ZF-AA4V	TCGA-ZF-AA4W	TCGA-ZF-AA4X	TCGA-ZF-AA51	TCGA-ZF-AA52	TCGA-ZF-AA53	TCGA-ZF-AA54	TCGA-ZF-AA56	TCGA-ZF-AA58	TCGA-ZF-AA5H	TCGA-ZF-AA5N	TCGA-ZF-AA5P
1	15.37762133	4.436229243	3.043444842	30.18679712	9.83644396	3.262665494	7.542789414	1.808306733	13.30489251	13.64296385	22.53358396	3.103351033	16.59450505	24.34851083	2.247386574	12.41462901	3.015606731	1.528936399	3.451356874	4.798931358	3.820940917	22.573586	3.522755704	3.209620034	7.301662859	5.10805823	3.022520252	16.74769883	3.469070259	15.84794737	5.991078764	11.25770625	4.958802596	7.059396823	16.86026018	3.874229372	1.581421689	32.88048118	3.01564565	10.58818122	4.677287565	3.225828518	237.9944226	4.288435546	2.308946826	0.744243448	1.396687449	1.922279842	23.67568172	0.842416806	4.060679615	22924.4624	8.335464911	18.38277544	9.710283444	18.02572027	6.157826176	3.961703349	23.29102972	33.47585676	9.44706181	10.07182123	1.717455689	24.35444266	10.71052356	13.81684113	24.5701625	2.190944946	50.31194053	23.96074163	7.048955322	8.880353683	24.76242087	18.76350257	9.991135952	33.29108232	27.91625752	17.17358605	3.612026381	7.502147708	4.76523978	20.01850164	3.692130259	13.05362498	10.37249068	16.4965708	1.159372445	1.275009443	1.590056667	16.13720942	19.03782674	22.76686169	2.780824856	45.54201299	24.22860601	3.539775978	17.0503361	5.366475584	8.779335372	4.725936133	1.7363106	0.632439581	0	18.19556821	4.408264157	5.164664485	12.46626155	6.04263783	3.156490679	2.16514895	2.747901194	5.46434633	8.341333897	4.665452051	2.390815957	5.695964031	7.026859764	13.40467853	28.98261395	16.95747364	4.755928313	13.74869889	20.41616015	3.425585214	1.525056956	14.12297066	2.441491222	2.233911959	5.961914368	2.370027161	10.99769542	2.739475061	12.77205857	10.75006292	0.17536366	5.811534616	7.808857576	3.150151735	11.72473793	15.06947643	24.73492103	13.93903497	24.25176431	1.172823198	22.10794634	15.16969135	7.152565004	15.20315098	52.26237299	4.690114673	30.19016112	5.652708176	23.54551726	10.67184622	18.94485774	3.277612242	74.18092462	3.384573084	18.59290346	41.79801135	9.620200666	8.093831388	10.62894043	2.753814998	10.72710405	6.773097747	2.479248166	2.231142588	0	3.55834331	0	2.070187404	7.89738581	5.746889147	7.076641119	2.869962199	3.811051731	5.613692537	7.325130824	14.80376696	6.999418333	3.156484515	5.13350521	8.180296943	9.154882984	17.83791113	3.972876453	7.019369006	15.38451066	1.566782357	8.204401422	7.410917261	15.41245145	1.752381193	1.173370566	1.759168093	5.367077647	2.190239446	13.69106143	3.352821933	1.489963878	5.359890679	0.686666932	4.227865401	1.874399231	15.50642122	3.215048085	2.286843838	1.282338989	9.287623592	6.557448509	6.997478078	4.225003738	29.55442552	12.50761868	0.888156281	2.77689984	0.009353755	8.532111182	9.75271375	4.910115937	16.34345592	75.91973045	8.140370927	1.649431041	5.523050915	4.824120446	41.55538776	7.933195052	8.728086167	7.117909549	9.698108551	23.39047121	12.47409844	7.28353069	1.984613954	1.000960516	22.05212282	13.92920555	4.474778739	4.14775842	4.522233947	16.49406679	11.46254426	10.60615023	3.381801261	8.674339692	28.85119896	7.676224229	21.72531383	11.11954992	23.45548228	1.010271626	38.18417929	1.574678266	1.784946681	7.196847849	6.323521782	4.213024961	15.48431187	8.127970115	29.03557722	4.982048228	6.73451674	1.971147424	4.951390966	12.15659784	24.45879945	17.63553623	3.300170695	14.59250039	12.01910324	14.55398326	12.9632237	12.41239792	6.418346388	16.48655237	0.887290951	12.69883576	5.137086219	6.055210376	7.967070387	5.04966123	5.014631921	12.430545	15.48631964	8.859886868	2.839011603	4.826302412	3.025085194	2.071679752	16.84575308	42.60571037	8.380760983	12.50633646	24.61284311	3.39255044	1.66128086	19.95083518	9.044724759	16.40368968	4.860422175	5.054256075	3.590571345	4.367624057	26.73254348	6.177803105	2.371786836	3.143674328	2.660789992	7.537918456	7.874350592	11.8034923	3.118147855	0.12453061	1.316623462	3.505224085	2.897507619	5.454781798	4.814248873	9.216892964	9.965558965	1.814135467	2.390105163	2.546229133	10.85219186	5.863279434	3.515870488	19.45668658	5.612123912	43.24755601	2.240081429	12.87358669	12.01081637	11.89904795	8.068105671	1.961372301	3.069523713	3.843904981	2.829904745	10.8039642	11.91298009	1.57527962	6.182114384	3.514844854	2.277116868	2.068708264	6.4875253	0.554226104	8.189896602	1.203980263	3.908174662	5.15632769	4.487162056	4.51866852	3.06063925	2.860206823	5.956701148	4.610015572	6.98338062	1.907088436	0.030261991	4.54260288	1.999960949	15.71492831	7.520353755	4.784127629	3.499724907	6.762467067	10.62983889	3.886763662	0.211786334	7.454752788	2.77695286	188.7708092	7.212824738	8.410330224	9.393352676	29.41248661	13.00594219	8.815691409	8.422638404	15.42700358	103.3401348	19.57403277	8.252664368	0.217432011	14.80784254	8.91120361	6.656486065	14.56746586	10.87040052	4.997903006	12.11641073	2.25893294	12.13293541	16.12573741	0.104545593	18.56254682	10.29941226	3.677646104	1.596688973	3.126354093	5.542042501	3.405698782	3.460661473	3.684777972	2.146868987
2	5.508637771	2.651047749	4.055092987	4.412898706	1.291939746	5.42234931	3.244057828	31.04842184	8.816656486	8.659633289	0.876533725	1.040424049	1.627968525	0.023972775	5.546104407	0.080481095	2.010796903	9.755766151	0.029811594	2.709592077	3.821342935	1.336447634	0.856366654	1.080878542	1.262055304	0	1.568395644	0.424186345	5.221919713	4.861120982	1.237320428	0.062901896	1.283302707	2.018490571	0.143531062	1.933371038	0.765752678	3.444858058	0.092993351	0.068414662	17.23699794	0	83.07381161	0.647594254	0.035147752	0.74489276	0.66233604	3.980184334	0	1.72227792	7.098885475	3.516329121	0.133189234	0.032974276	0.125669762	1.200465726	1.277256159	1.371021275	0.778029447	6.985874184	0.038641859	1.808651593	0.114727866	3.83104775	2.742306595	2.957319002	4.102085192	1.439401193	2.341636928	4.602783824	0.03668437	9.947757276	6.575944678	1.738580501	16.04873224	0.052257709	1.204348832	0.002286957	1.793480382	0.01784863	5.942157955	1.115725906	0	0.838945951	16.08176151	1.594339937	0.032503487	0	0.770586825	0.038741948	0	0	0.634006974	0	0	4.151558649	3.0351519	1.266563764	4.377624538	4.726493266	0	0.633008283	5.427669047	7.077135575	0	1.419606568	4.162132472	1.454444006	0	1.422271872	10.77800627	2.200964985	0	9.491712568	0.036744693	1.594121359	4.237775837	1.439659611	0.913445258	1.253382345	3.956223349	2.663359904	11.44423382	0.03359541	4.280874094	4.738398426	0.050200268	4.422235611	5.959773872	1.206740727	5.105338881	23.91348097	7.096363189	9.3244593	3.714683241	2.084651682	1.145410823	0.011861363	0	0	2.169196096	0.912193006	2.361325787	4.581588617	1.765167399	16.56662044	1.027374069	2.652673255	0	2.008119805	0.111297968	2.819241464	22.72577987	0	2.166359919	0.782754529	3.706232202	1.148377147	0.748716506	2.777231052	0.07821062	2.026186852	14.4980208	3.366044781	3.087263724	0	0	1.467954373	2.866003833	0	11.267387	3.53595203	1.032006467	1.908659582	0	0	0.944172063	2.37450996	2.410336857	2.288529107	9.128203485	3.982091355	16.67193807	3.623123531	6.104623723	0.802670617	0.063327245	13.03358187	6.887153532	1.558178138	1.216754215	5.948867686	0.101098906	1.754928713	5.7201064	0.865252588	0.015325485	1.106344824	3.45637354	0.027856739	2.266319118	1.088419935	7.596773112	1.665325055	2.823299684	0	0.763988437	2.295230509	1.283921203	2.267162694	0.772951795	11.54739125	0.07919924	0.747214282	5.312715761	43.74973501	0.459070643	0.008699288	14.00550061	0	0	4.206499407	245.6183932	0.003794359	0.803825884	0	5.791172126	1.172345029	6.366972016	1.549399261	9.144500986	2.617746483	3.303439551	2.459696356	0.886946693	0.603754751	0.000163363	46.14144336	4.327048127	1.772398058	5.176590598	1.15756581	13.8455297	3.780012082	1.65135367	0.605152586	7.125653783	4.981374976	4.253474251	1.07489743	0.813532581	3.313257643	1.010240849	0.942884334	4.045148967	2.696972248	21.57429723	0.140044077	5.515606769	0.232886386	5.894787504	31.11854734	1.001510802	1.747658792	0.983862864	1.797226532	5.709333875	0	16.23731444	4.137951266	1.88708911	3.005159325	19.20483825	2.56428754	1.405199643	0.899021434	0.007742391	3.620438226	3.350413449	15.07034364	1.701068714	0.994792507	0.063399899	6.202345506	0	0.889212022	1.136341535	0.651396045	7.013717323	27.74294743	1.040081252	26.77144113	2.600241439	5.242275904	2.0934917	7.159249892	4.268638066	0.106218777	0.996762771	1.784354046	1.224422431	0.764828755	8.697941504	2.127347972	12.86365473	4.342191934	9.751513466	1.207722768	41.52640572	3.557958036	15.05333419	2.09473796	2.407782052	0.007879881	0.113290931	6.314617506	5.778930539	0.082575473	1.111761937	1.709729315	2.010423388	5.99055294	0.129205827	1.577784848	1.305013246	2.266630791	0.97168638	1.201844023	0.098817679	4.494859672	2.944322363	4.212365326	303.2180844	3.292944802	2.18071582	10.08127887	4.914119503	1.026825299	0.055126735	1.461362989	0.282636692	4.136135841	1.573079894	2.507503823	25.49255726	7.832014808	72.9522531	2.361201218	3.145179473	4.697658339	1.202106731	0	16.36455046	2.683463446	4.517413587	15.73431598	6.870642763	7.178040788	1.009359346	3.85517423	1.903242688	1.16590943	3.06683648	30.55132963	3.51298008	1.603677712	0.113684017	3.97141431	9.305089445	6.379663654	2.048499262	9.563679334	1.081668752	9.30023789	0	3.628453377	1.817002531	3.225237741	3.917025948	0.039626435	7.20533257	0	0.953269849	9.630023271	3.726545913	10.52422413	0.19444434	2.308788349	2.653911172	1.132149788	3.18724303	41183.01797	1.294856676	0.025616124	2.258155878	0.053663239	1.75932807	1.513982833	2.376684148	12.96422472	1.265161922	1.587321236	2.087133956	1.834739706	5.153857764	1.339192676	0.538609294	6.383983874
3	5.507614202	2.651768751	45.58708958	47.9670923	1.293486568	9.741600675	6.476992076	6.679699806	6.074769095	69.31272368	8.096036287	26.81467411	18.07427355	0.027436693	3.35547609	13.89012114	15.07259713	4.348296997	112.2801593	5.503233494	204.105911	13.93977808	14.19650525	2.144647101	3.67564361	11.97661253	7.361974796	21.66518102	2.595255953	9.560213203	0.04864203	10.00787113	6.177887444	8.067338334	28.91112171	15.52261453	8.954186953	8.348044818	23.11238388	14.60326985	55.51740779	2.40974181	312.0973808	5.733832033	36.37271383	1.543513081	0.6643422	1.414415237	3.149067413	13.14905844	11.15964471	75677.86183	1.840122765	1.196219838	0.149677821	8.970128996	11.02803499	13.00594151	15.70256202	113.6904611	1.230701887	32.07665522	20.25138548	51.18406511	35.90064247	56.25829627	126.9651794	29.48285468	42.53039682	50.31324095	61.83807359	15.53860566	39.33811512	98.49160974	19.95934435	24.87429996	3.526911104	12.12700345	3.60986776	6.431532832	5.940187182	2.336624584	8.962428777	62.81404688	25.46733529	9.824774354	0.032572959	14.33808681	0	50.61079268	5.515691644	4.225914083	9.238321918	51.74096014	6.422417344	0.505781954	7.655847188	5.345876083	4.359497457	1.882621851	14.76502878	54.603432	56.19723609	15.16810552	2.919955441	1.418124149	5.199729835	2.973806043	3.957136929	3.658785426	9.063424527	3.293286117	8.345669123	18.06899426	10.57245877	11.44809682	1.505030409	86.78586644	33.59700212	24.28735118	3.957979873	4.016688332	11.62386303	5.682847326	51.72633796	10.60004728	40.63359866	8.840882675	13.04847195	113.3883246	2.851819277	42.32871215	0.104075106	28.16491855	7.351017638	26.18702308	1.145709851	9.423984658	10.92184632	5.844984211	39.77454019	0.912398421	48.6263799	5.716361435	142.2899638	124.2199847	34.71780142	24.11388826	0.827375994	40.26606671	23.06385682	6.593338676	299.7535777	15.10348496	25.06481262	4.106455871	120.3651549	16.78809643	35.48227124	9.893750237	107.4257389	13.15227996	5.794121045	2.175779962	13.28755939	2.977655022	2.478747408	2.234249081	2.116680904	7.198828709	5.533711264	12.15621839	10.20133155	2.868587621	6.190793327	10.55345025	10.50314606	6.409497249	5.690222275	6.202017684	7.006776526	12.00774196	38.54009889	43.73491266	132.1666612	25.41530779	16.90869233	10.02766227	17.34787881	13.0304465	3.557864893	1.575583641	5.667013357	4.430004138	0.035430645	11.61721036	4.301774707	17.33427074	12.59576133	21.07001579	7.697315216	5.364285692	26.53359649	11.91495824	1.874635105	29.1809662	26.15482272	10.13932911	45.09288054	7.693025677	4.066157872	29.01736314	13.82584074	14.35128983	62.2142395	31.89456088	5.098047401	1.051044672	6.97502537	3.970682298	0	2.780970748	713.0661074	7.125707867	1.650500926	0	10.6252488	9.498516302	107.959378	10.14984978	34.55471498	16.74861654	11.6749929	8.304491749	10.01305814	8.926133332	6.004667263	3.818129581	21.73214008	31.52334002	11.38883289	2.28211007	225.1961414	2.244858821	14.07886561	2.682384789	39.30272883	77.64866937	12.80015893	22.08634267	4.232982545	10.02901004	15.12345887	116.4928817	8.92117735	6.31927933	51.35537693	23.26315076	36.92093704	21.16008298	4.406357837	7.544346034	15.19624826	15.4063877	12.83445159	15.70814162	8.294685116	23.46792126	29.03842937	9.995643214	81.12327092	30.0476792	27.94126444	11.23345531	6.048656936	14.70255543	1.0377158	1.798928515	35.56873408	34.79167033	13.87889001	6.970529089	7.534278623	16.14476973	5.452177545	28.264911	23.22920447	6.48970039	12.54058108	9.20711472	10.31918127	24.7367525	32.89105586	65.90061127	30.20439542	62.15242229	36.0886391	1.659537873	96.7610295	17.1898108	66.77595394	3.214960062	3.820715389	2.118946732	48.24473088	56.66974813	4.972478581	29.02647993	33.66510668	5.351893997	32.2307913	194.5951499	18.91122381	4.154563614	10.96037774	2.564108947	21.93139732	2.902039259	3.287228951	35.69707135	37.91732678	8.191180908	34.07774218	58.04458375	217.7790833	23.26050041	10.75285196	11.60813377	33.25724464	48.00154872	15.7233315	29.83454458	6.818849587	25.08092685	11.89668916	10.0857906	0.978421628	24.51385537	8.872958295	13.7370922	2.385530409	9.947227002	27.70392063	3.729808738	46.3075675	22.41443031	5.726802243	10.72091333	1.851773852	55.86408955	1.202768178	8.800919919	4.414855006	37.03317173	44.86713796	20.52723832	11.09380235	6.473123308	8.17588044	2.29139167	5.326520771	28.21623767	4.533539889	21.62219702	68.16852112	6.032109228	29.36822791	60.09157474	10.80008388	8.771188157	31.25568979	4.197872148	18.08691148	1.43726292	75.67157469	117.9513804	97.08888146	13.99495827	9.800735648	10.69811994	2.368511465	6.538620551	48.20763197	29.12851843	16.03505953	37.56566001	21.86560512	13.66781606	20.54006259	7.758310043	11.26071586	2.19147002	11.15669042	20.90344555	40.11921113	7.29839411	41.18845258	1.512359612	76.87062818	23.49798408	33.74218589	3.060501691	3.126917524	2.762223725	44.86039918	2.04881534	28.42875999	32.96576843
